"e3.genes"	"sub.genes"	"RCT"	"RCN"	"RCF"	"PCT"	"CNR.CXNR"	"CNR.CXNP"	"CCR.PPI"	"CCP.PPI"	"CNR.PPI"	"WCR"	"WCP"	"WCRP"	"WCPP"	"WCRS"	"WCRPS"	"WCPS"	"WCPPS"	"WCR.paths"	"WCRS.Paths"	"WCP.paths"	"WCPPS.Paths"
"1023"	"SPOP"	"ESR1"	0.428831186005947	0.166549994560687	0.248069498069498	-0.0426065162907268	0.0823595461079214	0.166117563388269	0.11999583076197	0.0857935599548151	0.0394890698960414	0.0861144260917579	0.263860532854101	0.77	0.01	0.227080955958267	1	0.20432614119002	0.9	"Endocrine resistance"	"Hedgehog signaling pathway"	"Proteoglycans in cancer"	"Hedgehog signaling pathway"
"1025"	"BARD1"	"POLR2A"	0.26835660847518	0.595888945694016	0.165379665379665	-0.0902430902430902	0.334171871379605	0.132053019709272	0.2645498671028	0.165140886019864	0.09827450983971	0.227921698702089	0.13128087854124	1	0.5	0.151057745593184	0.98	0.307176908195292	0.36	"RNA polymerase"	"Homologous recombination"	"Purine metabolism"	"Homologous recombination"
"1026"	"CBLB"	"SYK"	0.185903072125959	0.132116909059052	0.143822393822394	-0.0948425060574593	0.0877916693554068	0.482147186872982	0.149848526129076	0.19437635241166	0.241355396012739	0.170407577167564	0.373473517756993	0.99	0.49	0.203361519712891	0.99	0.251566643302412	1	"B cell receptor signaling pathway"	"T cell receptor signaling pathway"	"Platelet activation"	"Bacterial invasion of epithelial cells"
"1027"	"CBLB"	"SH3KBP1"	0.29119760635629	0.400280763626567	0.225546975546976	0.157147802007615	0.0917853832532642	0.221349994022273	0.152398145854572	0.159342707672819	0.145064713296415	0.142917007250748	0.363256218986409	0.95	0.21	0.234394545690263	0.99	0.259440736367439	1	"Endocytosis"	"T cell receptor signaling pathway"	"Endocytosis"	"Bacterial invasion of epithelial cells"
"1028"	"CBL"	"FGFR4"	-0.204616703682435	-0.0825100125843544	-0.186615186615187	-0.0099009900990099	0.0214701058690954	0.103973601134728	0.0802184918519816	0.126705838930409	0	0.182404215713594	0.365983454302417	0.97	0.59	0.0646304067219526	0.99	0.136077996538287	0.99	"Regulation of actin cytoskeleton"	"Chronic myeloid leukemia"	"Endocytosis"	"Endocytosis"
"1033"	"STUB1"	"STK4"	-0.519664214738527	-0.694574568049861	-0.308558558558559	-0.405676704742125	0.543212745378895	0.810591352503178	0.0552320914019569	0.0753327941110527	0.0284721749273036	0.215110610818451	0.256864922744075	0.99	0.58	0.162802062379282	0.98	0.337200564732907	0.99	"Non-small cell lung cancer"	"Ubiquitin mediated proteolysis"	"Pathways in cancer"	"Ubiquitin mediated proteolysis"
"1034"	"UBE3A"	"BAK1"	-0.387108025653441	-0.452014437950221	-0.132561132561133	-0.0684210526315789	0.393667021745285	0.0877120169075476	0.126858606868201	0.0690690752977372	0.0156402811772464	0.222192778381617	0.148398854523954	0.99	0.76	0.150444072632132	0.95	0.260073446291326	0.97	"Apoptosis - multiple species"	"Ubiquitin mediated proteolysis"	"MicroRNAs in cancer"	"Ubiquitin mediated proteolysis"
"1040"	"VHL"	"PRKCI"	0.404054567756578	0.688644852969322	0.385456885456885	-0.00726895119418484	0.347914161792235	0.368834886467965	0.182930848133014	0.105292784773283	0.0501950125435303	0.136296549678192	0.193614847450488	0.96	0.56	0.15234092216149	0.99	0.206720753255553	0.81	"Endocytosis"	"Ubiquitin mediated proteolysis"	"Platelet activation"	"Ubiquitin mediated proteolysis"
"1041"	"VHL"	"POLR2G"	-0.268634029955239	-0.448377624628743	-0.11969111969112	0.171339563862928	0.462111132599925	0.547850205573192	0.13634633258473	0.187505722307846	0.0128273668775758	0.186426225418765	0.226894180381952	0.99	1	0.160350523119349	0.98	0.418610201662478	0.97	"Huntington's disease"	"Ubiquitin mediated proteolysis"	"Huntington's disease"	"Ubiquitin mediated proteolysis"
"1046"	"ITCH"	"NOTCH1"	-0.0587239449559611	0.0604389539747407	-0.116473616473616	-0.109726548978885	0.0362792070518314	0.205394214181581	0.169215261870449	0.0950146187582615	0.0751764016548882	0.203287192001014	0.162482293074859	1	0.88	0.139920302891304	0.99	0.397199279686293	0.99	"Notch signaling pathway"	"TNF signaling pathway"	"Dorso-ventral axis formation"	"Non-alcoholic fatty liver disease (NAFLD)"
"1047"	"FBXW11"	"CTNNB1"	0.350649075486864	0.0670704170985304	0.120978120978121	-0.0578054690204223	0.20526011312298	0.0921360387052218	0.187789672431873	0.108979285006693	0.0934710981677041	0.192849627432523	0.128509783180705	1	0.87	0.139499481406006	0.99	0.187972319954748	0.85	"Endometrial cancer"	"Shigellosis"	"Basal cell carcinoma"	"Hedgehog signaling pathway"
"1049"	"FBXW11"	"NFKB1"	0.266461934575064	0.115778492038142	0.0804375804375804	-0.00934579439252336	0.14598037151658	0.0760022738210488	0.166586165511553	0.12000376349065	0.0266743078097672	0.221844765340389	0.132610795924846	0.96	1	0.120751973564684	0.98	0.243350081615017	0.95	"Shigellosis"	"Ubiquitin mediated proteolysis"	"TNF signaling pathway"	"Ubiquitin mediated proteolysis"
"1054"	"SIAH1"	"MYB"	-0.0578006952829269	-0.147152434798645	-0.0328185328185328	-0.465473145780051	0	0.731146942580065	0.116514485607467	0.0648458070716574	0.025015639663713	0.0501693311309701	0.320966890481877	0.74	0.01	0.144355123732774	0.95	0.283909872055652	0.77	"HTLV-I infection"	"p53 signaling pathway"	"HTLV-I infection"	"Ubiquitin mediated proteolysis"
"1057"	"SIAH2"	"EGLN1"	-0.123502235780021	-0.395997019544219	-0.211711711711712	0.0855263157894737	0.00606606742272443	0.550323655435694	0.0676223592477708	0.0733537121952894	0	0.102439363760383	0.211831816167263	0.92	0.62	NA	NA	NA	NA	"HIF-1 signaling pathway"	NA	"Renal cell carcinoma"	NA
"1058"	"SIAH2"	"PML"	-0.230329072530795	-0.194171363856779	-0.15990990990991	-0.0978070175438596	0.132123250959078	0.101948022529071	0.0680136040813605	0.056391646523492	0.0676399541594523	0.10619504834186	0.225714501487405	0.95	0.95	NA	NA	NA	NA	"Endocytosis"	NA	"Herpes simplex infection"	NA
"1062"	"SMURF1"	"EPHA1"	0.161266763020157	-0.365833199216853	0.0778635778635779	0.306707629288274	0.0157793689443717	0.66093224190048	0.0616822868993639	0.0723826004278234	0	0.107616829826255	0.268998331647058	0.92	0.05	0.110849711835935	1	0.256461253361048	0.94	"Axon guidance"	"Hedgehog signaling pathway"	"Axon guidance"	"TGF-beta signaling pathway"
"1063"	"SMURF1"	"FES"	0.025928895459727	0.277423898041204	0.0913770913770914	-0.150915750915751	0.0151277794080482	0.39583664685615	0.103958790784196	0.0491812017410885	0.0269753524163143	0.107616829826255	0.268998331647058	0.92	0.05	0.177921302657399	1	0.194958010095977	0.96	"Axon guidance"	"Hedgehog signaling pathway"	"Axon guidance"	"TGF-beta signaling pathway"
"1065"	"SMURF1"	"HIP1"	0.30774458894316	0.622130891371647	0.212355212355212	0.334432234432234	0.10686914197437	0.824389335381762	0.139834034783834	0.115323739563076	0.0275816158087232	0.145588482849954	0.366160618781914	0.98	1	0.201984102223239	0.97	0.325946614646671	0.93	"Huntington's disease"	"Ubiquitin mediated proteolysis"	"Huntington's disease"	"TGF-beta signaling pathway"
"1072"	"SMURF1"	"RUNX2"	0.199115731620212	-0.401398222589834	-0.0788288288288288	0.159340659340659	0.0428798809656157	0.48152818089392	0.0875801593201625	0.0999930755115383	0.0606122452135165	0.0840617874019892	0.262675052462238	0.01	0	0.126571593417948	1	0.221096957662848	0.92	"Transcriptional misregulation in cancer"	"TGF-beta signaling pathway"	"Transcriptional misregulation in cancer"	"TGF-beta signaling pathway"
"1073"	"SMURF2"	"SMAD1"	0.24414688581456	0.354029749737213	0.046010296010296	-0.121149186569747	0.0398937581125108	0.11610828354437	0.20945017479358	0.126127033242943	0.102531234854072	0.115829837505383	0.379459902026293	0.73	0.98	0.108875404728233	0.99	0.11802810118545	0.89	"TGF-beta signaling pathway"	"Ubiquitin mediated proteolysis"	"TGF-beta signaling pathway"	"TGF-beta signaling pathway"
"1074"	"SYVN1"	"HMGCR"	-0.0855621005901178	-0.00648445434160046	-0.108108108108108	0.115294117647059	0.019644381479048	0.221314923318575	0.0944817455281601	0.0770075057454643	0.0893980312535348	0.0770979665720281	0.264709136023793	0.99	0.75	0.164544079789242	0.94	0.172599816019679	0.47	"AMPK signaling pathway"	"Ubiquitin mediated proteolysis"	"Bile secretion"	"Ubiquitin mediated proteolysis"
"1075"	"SYVN1"	"MAPT"	0.0879219009568277	-0.0838055489434665	0.0125482625482625	0.043956043956044	0	0.353699319653895	0.122968331429612	0.0638498465077234	0.0360374985078224	0.0823640130527004	0.323594286824059	0.96	1	0.129724763476913	0.97	0.213419246248396	0.99	"Alzheimer's disease"	"Protein processing in endoplasmic reticulum"	"Alzheimer's disease"	"Protein processing in endoplasmic reticulum"
"1076"	"SYVN1"	"TTN"	-0.0848237552749604	-0.18316853327638	-0.0833333333333333	0.226373626373626	0	0.281802577343327	0.0713057293788762	0.111177658348975	0	0.0621350658242456	0.241254379955238	0.46	0.35	0.0191705762203159	0.42	0.173951577863533	0.91	"Hypertrophic cardiomyopathy (HCM)"	"Ubiquitin mediated proteolysis"	"Dilated cardiomyopathy"	"Ubiquitin mediated proteolysis"
"1077"	"TRAF6"	"RIPK2"	-0.00714808229139799	0.087287880445254	-0.0569498069498069	0.438213914849429	0.0175046534566955	0.858239778705842	0.149728061243094	0.150731805010773	0.150459372051138	0.182079937793327	0.31112014432291	0.98	0.47	0.160472912199935	0.97	0.393985904301736	0.96	"Shigellosis"	"Small cell lung cancer"	"Shigellosis"	"Ubiquitin mediated proteolysis"
"1083"	"TRIM2"	"NEFL"	-0.0424473620310674	-0.165483944946855	-0.0382882882882883	0.184839044652129	0.0128157741351465	0.614114721820631	0.0348608344389198	0.0885084764754644	0	0.10741207377935	0.187986821866301	0.41	0.1	NA	NA	NA	NA	"Amyotrophic lateral sclerosis (ALS)"	NA	"Amyotrophic lateral sclerosis (ALS)"	NA
"1084"	"TTC3"	"AKT2"	-0.0604585323867184	0.178884948263183	-0.132239382239382	0.0731896719083673	0.010222191934291	0.210367272718153	0.215352760823266	0.0787711110250841	0	0.15788950055623	0.24454589641653	0.95	0.82	NA	NA	NA	NA	"Non-alcoholic fatty liver disease (NAFLD)"	NA	"Glucagon signaling pathway"	NA
"1085"	"TTC3"	"AKT3"	0.0690631243136072	0.441599693803698	-0.0534105534105534	-0.0405746456998641	0	0.483664186391701	0.0716237318235256	0.0889868677157907	0	0.15788950055623	0.24454589641653	0.95	0.82	NA	NA	NA	NA	"Non-alcoholic fatty liver disease (NAFLD)"	NA	"Glucagon signaling pathway"	NA
"1087"	"RNF34"	"TP53"	0.0242856296516033	0.0445245228145588	0.135456885456885	-0.127548048922539	0	0.201997794067881	0.161582991021925	0.0607608041369301	0.0158550498051498	0.0959792815564056	0.135148601588724	0.97	0.86	NA	NA	NA	NA	"Cell cycle"	NA	"Thyroid cancer"	NA
"1093"	"SIAH1"	"PLCE1"	-0.0057806829883725	0.1509192812417	0.00353925353925354	-0.175627240143369	0	0.186327891338368	0.133392524679817	0.0612494946937532	0	0.0567400490940676	0.354100924729558	0.93	0.47	0.0534003425981283	0.95	0.18124585467979	0.98	"Phosphatidylinositol signaling system"	"Ubiquitin mediated proteolysis"	"Proteoglycans in cancer"	"p53 signaling pathway"
"1096"	"SIAH2"	"TRAF2"	0.0028372454935389	0.226071223699428	0.0456885456885457	0.232894736842105	0.0113017359231145	0.131882145053143	0.077305210804511	0.0502340596225924	0.0238591693495255	0.114146359854712	0.225714501487405	0.99	0.95	NA	NA	NA	NA	"NF-kappa B signaling pathway"	NA	"Herpes simplex infection"	NA
"1100"	"SMURF1"	"LCK"	0.0390433761724681	-0.279718460599072	-0.0109395109395109	0.15018315018315	0.0292828593460996	0.709578386701616	0.0603835669885011	0.0483776401556207	0.0285728864089462	0.119190821861735	0.291151941392548	1	0.26	0.143012849395259	0.97	0.316435722480749	0.75	"NF-kappa B signaling pathway"	"Endocytosis"	"Osteoclast differentiation"	"TGF-beta signaling pathway"
"1103"	"SMURF1"	"PDGFRA"	0.240023616897506	0.354190776218775	0.0646718146718147	-0.0452339351582217	0.0680188924418444	0.135952514293484	0.0854767045668126	0.0400653449607664	0.0188704438906625	0.118812685521121	0.314152279539992	0.97	0.69	0.106390438348838	0.98	0.169198484019926	1	"EGFR tyrosine kinase inhibitor resistance"	"TGF-beta signaling pathway"	"Gap junction"	"Endocytosis"
"1110"	"MDM2"	"EP300"	0.281986788478387	0.398041039633949	0.210746460746461	0.201970443349754	0.0105204241883144	0.113682692677551	0.225361493618256	0.184704710594587	0.139716488532156	0.0703838952816823	0.164814331485061	0.98	0.91	0.231370909670041	0.97	0.261664463833179	0.89	"Renal cell carcinoma"	"Ubiquitin mediated proteolysis"	"Melanogenesis"	"Ubiquitin mediated proteolysis"
"1113"	"MKRN1"	"POLG"	-0.157980788139953	-0.279822817118897	-0.0592020592020592	-0.0837660089996538	0	0.11300584839822	0.10362885797007	0.0419891104865182	0	0.0546888874812518	0.216132911505361	0	0.09	NA	NA	NA	NA	"Metabolic pathways"	NA	"Metabolic pathways"	NA
"1114"	"NEDD4L"	"SLC11A2"	0.138742188099655	0.699685751586034	0.266731016731017	-0.0716365754222481	0.00669334446868794	0.164144656680764	0.0830887214499291	0.0427541376196202	0.0308606699924184	0.114575486968966	0.147327967277664	0.97	0.75	0.133644097916514	0.98	0.374654943863168	0.91	"Lysosome"	"Ubiquitin mediated proteolysis"	"Lysosome"	"Ubiquitin mediated proteolysis"
"1115"	"NEDD4L"	"TGFBR1"	-0.0635419091844869	0.111888661115532	-0.0472972972972973	0.0754716981132075	0	0.17528526648552	0.125971633549051	0.0572176392551993	0.0703526470681448	0.137966890286941	0.166394861077591	0.98	0.99	0.104777495478891	0.96	0.274212149694543	0.76	"Chagas disease (American trypanosomiasis)"	"Endocytosis"	"Osteoclast differentiation"	"Aldosterone-regulated sodium reabsorption"
"1116"	"NEDD4"	"APPL1"	0.362275324764754	0.756179927214589	0.117760617760618	0.0508826583592939	0.64714088685464	0.153322277998498	0.0851603694418863	0.0754759902194743	0.00846606826848246	0.169886452488985	0.138204562096538	0.97	0.25	0.22556240236871	0.97	0.166245192625475	0.97	"Colorectal cancer"	"Ubiquitin mediated proteolysis"	"Longevity regulating pathway"	"Endocytosis"
"1117"	"NEDD4"	"MTMR4"	0.193613837682819	0.316423359096786	0.112290862290862	0.0533562822719449	0.0969501762040765	0.136426873377762	0.123031593689191	0.03576755089782	0	0.16472005855946	0.153405657146488	0.91	0.74	0.119656668894099	1	0.123390463267748	0.9	"Inositol phosphate metabolism"	"Ubiquitin mediated proteolysis"	"Inositol phosphate metabolism"	"Ubiquitin mediated proteolysis"
"1118"	"NEDD4"	"SLC9A1"	0.228260477113983	-0.180282866519734	0.0572715572715573	-0.0259605399792316	0.0350692923879186	0.117524110686716	0.102981569321454	0.0661272188897749	0.0302891266407691	0.158179802171843	0.158393547362482	0.9	0.85	0.10145095255185	0.93	0.113179778738385	0.53	"Thyroid hormone signaling pathway"	"Epstein-Barr virus infection"	"Salivary secretion"	"Endocytosis"
"1119"	"NEDD4"	"LYN"	-0.00233606888091003	-0.0847743514379066	-0.0904118404118404	-0.0726895119418484	0.0399231825748971	0.12186314163637	0.0672161858941443	0.0635606059035447	0.0201368927542141	0.175409090254228	0.149812623909226	0.96	0.7	0.188347807300741	0.99	0.219877246510704	1	"Epstein-Barr virus infection"	"Epstein-Barr virus infection"	"Viral carcinogenesis"	"Endocytosis"
"1121"	"RBCK1"	"TAB2"	-0.389043596515081	-0.781796458567776	-0.157657657657658	0.111803392177224	0.684796129262735	0.141250854835304	0.127183626773686	0.120579932192202	0.141393080448516	0.179486775078062	0.376892083308172	0.97	0.91	NA	NA	NA	NA	"Herpes simplex infection"	NA	"Herpes simplex infection"	NA
"1122"	"UBE4B"	"PTTG1"	-0.112217138431973	-0.296062384815396	-0.00868725868725869	-0.252032520325203	0.112066441041119	0.735002709081799	0.171480757581968	0.0848178335991932	0.0602885685248464	0.146043813542042	0.336404366445827	1	0.82	0.187783252561051	0.97	0.347927257931344	0.67	"Cell cycle"	"Ubiquitin mediated proteolysis"	"Oocyte meiosis"	"Ubiquitin mediated proteolysis"
"1124"	"WWP2"	"POLR2A"	-0.031350066301724	0.377811773871082	0.0074002574002574	0.367947386638975	0.00341211486114426	0.824709065533136	0.106131047773167	0.066334102355604	0.0416546155697648	0.0751208842506998	0.395786254547692	0.84	1	0.148533030679871	0.98	0.333670692732483	0.89	"RNA polymerase"	"Ubiquitin mediated proteolysis"	"Huntington's disease"	"Ubiquitin mediated proteolysis"
"1127"	"CDC20"	"CDKN1A"	-0.155272833586249	-0.198190431823945	-0.139317889317889	-0.187553282182438	0.00813061873801742	0.362184608826813	0.23989294504807	0.193185718259859	0.162849179907109	0.310129142493098	0.225109312301998	0.97	0.94	0.0614801362385686	0.98	0.174456772279343	0.7	"Cell cycle"	"Cell cycle"	"p53 signaling pathway"	"Oocyte meiosis"
"1131"	"BIRC2"	"MAD1L1"	-0.345840578102771	-0.601395094045617	-0.269305019305019	0.101765316718588	0.400733814385285	0.310335717835211	0.103969600392255	0.0379637759946664	0.040291148201269	0.159283303498182	0.158667534164993	1	0.63	0.255325527673196	1	0.329416445650162	0.97	"Cell cycle"	"Apoptosis - multiple species"	"Viral carcinogenesis"	"Hippo signaling pathway"
"1132"	"BIRC2"	"TRAF1"	0.197671852415134	0.0221595496904444	-0.0151222651222651	-0.0194139194139194	0.0660363630295281	0.117073954174258	0.165863738454491	0.169308707021316	0.122040306138619	0.175165499592382	0.165117737008641	0.97	0.72	0.297563169802803	0.99	0.188119488749191	1	"TNF signaling pathway"	"NF-kappa B signaling pathway"	"Apoptosis"	"NF-kappa B signaling pathway"
"1134"	"BRCA1"	"ESR1"	0.181525553744421	0.0529488876203145	0.148970398970399	0.13469652710159	0.0801953237606312	0.138890980836188	0.271849883242049	0.209092606635199	0.1943250933317	0.120156010684177	0.153043587968947	0.97	0.97	0.167978447004653	0.99	0.183800937857011	0.99	"Endocrine resistance"	"MicroRNAs in cancer"	"Estrogen signaling pathway"	"MicroRNAs in cancer"
"1135"	"BARD1"	"ESR1"	-0.00164125037706402	0.418703891137379	0.134169884169884	0.050949050949051	0.0669671742180208	0.0946180835475554	0.248732900200897	0.145837453347528	0.135141682913326	0.159871022834757	0.140411187859954	0.96	0.81	0.132794009026503	0.46	0.128394922692085	0.0600000000000001	"Prolactin signaling pathway"	"Homologous recombination"	"Breast cancer"	"Homologous recombination"
"1136"	"BARD1"	"H2AFX"	-0.175224917921042	-0.134071753793512	0.000321750321750322	0.0755910755910756	0.457935669622752	0.143153246644899	0.225284466607102	0.11120178482864	0.093791263789403	0.110115238488679	0.109384848499485	0	0.07	0.204706877824819	1	0.298689722322679	0.2	"Alcoholism"	"Homologous recombination"	"Systemic lupus erythematosus"	"Homologous recombination"
"1137"	"CBL"	"FYN"	0.257086137321244	0.252367271579285	0.15990990990991	-0.0706126687435099	0.0758824478322055	0.553728021221078	0.155801590593538	0.184336631001286	0.146931774846058	0.197395280850643	0.49223200233682	0.99	1	0.201267391540221	0.99	0.260587841377987	1	"T cell receptor signaling pathway"	"T cell receptor signaling pathway"	"Pathogenic Escherichia coli infection"	"Endocytosis"
"1138"	"CBL"	"LCK"	0.105216636175699	-0.128917607433201	0.0260617760617761	-0.163724472135687	0.0759599080027019	0.75363073495633	0.165643115532629	0.154592607149455	0.158980703695779	0.197395280850643	0.35776154136884	0.99	0.46	0.306889501682824	0.99	0.317893302145052	0.77	"T cell receptor signaling pathway"	"T cell receptor signaling pathway"	"NF-kappa B signaling pathway"	"Bacterial invasion of epithelial cells"
